TransactionID,CustomerID,TransactionTime,TransactionAmount,MerchantCategory,TransactionMode,Location,AccountAgeDays,RiskScore,IsFraud,Hour,DayOfWeek
8106,C003973,23:39.6,119.4,fashion,atm,"Dubai,AE",621,22.42,0,18,Friday
8107,C003844,57:11.6,149.47,electronics,online,"Remote,Unknown",150,66.74,1,3,Saturday
8108,C001700,23:38.6,3.86,entertainment,pos,"Dubai,AE",745,22.13,0,13,Monday
8109,C001030,13:47.6,24.95,telecom,pos,"Mumbai,IN",267,22.18,0,4,Monday
8110,C004596,01:55.6,880.97,education,pos,"Remote,Unknown",1514,53.82,0,10,Thursday
8111,C000717,30:40.6,109.96,education,pos,"London,UK",2179,44.52,0,5,Monday
8112,C004087,24:04.6,122.89,fashion,online,"Berlin,DE",147,66.67,0,1,Thursday
8113,C000666,37:59.6,223.07,restaurants,online,"Toronto,CA",2651,44.8,0,13,Sunday
8114,C002209,13:13.6,55.73,restaurants,pos,"Bengaluru,IN",903,0.14,0,17,Sunday
8115,C001080,45:52.6,142.03,utilities,online,"Sydney,AU",2423,44.6,0,17,Tuesday
8116,C000228,46:46.6,129.24,fashion,online,"Sydney,AU",1509,44.56,0,18,Sunday
8117,C000149,38:32.6,104.26,healthcare,online,"Dubai,AE",3576,66.62,1,5,Sunday
8118,C001070,57:06.6,37.1,others,pos,"Berlin,DE",2552,22.21,0,18,Saturday
8119,C004728,28:28.6,67.12,digital_services,atm,"Sydney,AU",1243,44.41,0,2,Friday
8120,C001364,43:18.6,26.95,groceries,atm,"London,UK",1519,44.31,0,4,Wednesday
8121,C004509,40:46.6,55.44,electronics,pos,"New York,US",1570,0.13,0,6,Tuesday
8122,C001756,22:01.6,13.43,others,pos,"Bengaluru,IN",3083,22.15,0,1,Friday
8123,C000520,16:02.6,21.14,entertainment,online,"Remote,Unknown",1285,44.29,0,9,Wednesday
8124,C003545,06:46.6,38.91,education,pos,"Berlin,DE",1012,22.22,0,22,Friday
8125,C002323,04:06.6,17.59,others,online,"Toronto,CA",71,44.29,0,23,Thursday
8126,C001103,37:00.6,29.78,utilities,pos,"Bengaluru,IN",3236,0.07,0,6,Monday
8127,C000598,23:38.6,44.85,telecom,atm,"Berlin,DE",2309,22.23,0,6,Monday
8128,C003274,39:28.6,88.47,healthcare,pos,"Dubai,AE",696,22.34,0,11,Sunday
8129,C004050,39:19.6,170.56,travel,pos,"Remote,Unknown",1669,22.55,0,17,Sunday
8130,C002606,58:01.6,31.3,restaurants,pos,"London,UK",1819,22.2,0,16,Thursday
8131,C002189,37:55.6,271,digital_services,atm,"Toronto,CA",861,22.8,0,16,Tuesday
8132,C004826,45:51.6,168.4,education,online,"Dubai,AE",1435,44.66,0,10,Wednesday
8133,C000589,58:24.6,99.97,gaming,pos,"Berlin,DE",1440,22.37,0,22,Friday
8134,C004473,38:25.6,65.65,utilities,online,"Mumbai,IN",3417,44.41,0,1,Saturday
8135,C001408,01:53.6,80.07,gaming,pos,"San Francisco,US",2282,0.2,0,17,Thursday
8136,C004847,12:45.6,226.89,gaming,online,"Mumbai,IN",1039,44.81,0,1,Friday
8137,C004723,32:34.6,237.06,healthcare,online,"Berlin,DE",2665,44.83,0,17,Saturday
8138,C003391,11:51.6,270.95,gaming,pos,"Dubai,AE",1378,22.8,0,18,Friday
8139,C003441,06:04.6,57.37,education,online,"Sydney,AU",483,44.38,0,23,Sunday
8140,C001630,44:25.6,106.27,education,online,"Sydney,AU",1462,44.51,0,15,Wednesday
8141,C000995,17:57.6,273.76,entertainment,pos,"London,UK",1044,22.8,0,20,Saturday
8142,C004799,24:40.6,25.83,telecom,pos,"New York,US",2808,0.06,0,9,Saturday
8143,C002060,20:21.6,37.26,education,online,"New York,US",2520,22.21,0,9,Wednesday
8144,C004573,19:49.6,55.66,education,pos,"Singapore,SG",162,44.38,0,1,Tuesday
8145,C002987,42:21.6,160.7,groceries,pos,"San Francisco,US",639,22.52,0,3,Monday
8146,C000401,44:01.6,163.73,digital_services,pos,"Bengaluru,IN",1058,0.41,0,19,Thursday
8147,C002856,19:50.6,41.39,entertainment,pos,"Dubai,AE",3187,22.22,0,20,Tuesday
8148,C002225,42:38.6,8.93,education,online,"London,UK",1454,66.39,0,4,Saturday
8149,C003413,08:24.6,73.36,fuel,online,"Sydney,AU",731,66.55,0,0,Monday
8150,C000057,36:47.6,18.14,education,online,"Dubai,AE",2802,44.29,0,20,Thursday
8151,C001876,37:22.6,9.13,telecom,online,"Toronto,CA",1045,44.26,0,16,Wednesday
8152,C004544,07:34.6,11.98,telecom,online,"New York,US",2785,22.15,0,22,Tuesday
8153,C004299,06:29.6,80.77,entertainment,online,"Toronto,CA",2215,66.57,0,5,Saturday
8154,C003769,08:37.6,279.57,entertainment,pos,"London,UK",3368,22.82,0,22,Saturday
8155,C004834,46:37.6,57.21,gaming,pos,"Bengaluru,IN",172,0.14,0,10,Saturday
8156,C004298,33:32.6,70.36,groceries,atm,"Dubai,AE",3236,22.29,0,17,Saturday
8157,C001354,08:01.6,225.76,fashion,online,"London,UK",2871,44.81,0,20,Thursday
8158,C002411,56:29.6,8.56,fuel,online,"Toronto,CA",3289,44.26,0,20,Saturday
8159,C004988,38:51.6,101.92,electronics,pos,"Sydney,AU",199,44.5,0,4,Thursday
8160,C004312,34:57.6,53.84,utilities,online,"Dubai,AE",2098,66.5,0,4,Tuesday
8161,C002603,12:51.6,107.69,healthcare,pos,"London,UK",3570,22.39,0,21,Friday
8162,C002935,45:23.6,30.56,healthcare,pos,"Remote,Unknown",1466,22.2,0,10,Thursday
8163,C000023,59:03.6,20.46,others,pos,"Dubai,AE",330,22.17,0,17,Friday
8164,C002203,24:40.6,64.63,travel,online,"London,UK",3402,66.53,1,4,Tuesday
8165,C001210,36:24.6,395.06,electronics,online,"New York,US",294,52.6,0,16,Friday
8166,C002297,11:08.6,153.41,electronics,online,"Toronto,CA",2328,44.63,0,11,Thursday
8167,C000749,11:49.6,29.69,electronics,online,"Mumbai,IN",364,44.32,0,3,Thursday
8168,C000805,51:06.6,10.92,electronics,online,"New York,US",2619,22.15,0,13,Monday
8169,C000134,18:13.6,7.25,telecom,pos,"London,UK",3245,22.14,0,11,Friday
8170,C004417,30:04.6,264.89,groceries,online,"Dubai,AE",154,67.03,0,5,Tuesday
8171,C002438,05:56.6,17.36,education,pos,"Mumbai,IN",1755,0.04,0,17,Monday
8172,C000434,15:35.6,36.94,fashion,online,"Berlin,DE",3564,44.33,0,8,Wednesday
8173,C004969,11:41.6,266.52,groceries,online,"Singapore,SG",3041,44.91,0,20,Saturday
8174,C003672,25:40.6,7.87,utilities,online,"Remote,Unknown",3339,44.26,0,16,Sunday
8175,C003737,26:47.6,327.25,fuel,online,"Bengaluru,IN",2994,22.94,0,8,Tuesday
8176,C004040,09:27.6,40.27,travel,online,"Bengaluru,IN",1664,44.34,0,5,Sunday
8177,C002099,48:12.6,13.76,groceries,online,"San Francisco,US",698,22.15,0,15,Saturday
8178,C002918,09:23.6,40.58,utilities,online,"San Francisco,US",1442,22.22,0,20,Thursday
8179,C000253,18:32.6,22.94,fuel,online,"Singapore,SG",272,66.42,0,3,Thursday
8180,C004835,24:21.6,92.66,utilities,pos,"Remote,Unknown",2491,22.35,0,18,Thursday
8181,C001130,37:01.6,25.08,gaming,pos,"London,UK",513,22.18,0,11,Sunday
8182,C003265,23:48.6,5.51,fashion,online,"London,UK",809,66.38,0,5,Sunday
8183,C000302,35:33.6,41.9,utilities,online,"San Francisco,US",2460,22.22,0,22,Wednesday
8184,C001978,42:31.6,10.72,telecom,pos,"Singapore,SG",1039,22.15,0,6,Friday
8185,C002764,37:44.6,69.77,digital_services,pos,"San Francisco,US",2128,0.17,0,7,Thursday
8186,C004006,12:18.6,13.14,others,atm,"London,UK",2734,22.15,0,17,Wednesday
8187,C003242,30:36.6,30.4,telecom,online,"London,UK",544,66.44,0,2,Saturday
8188,C003058,41:56.6,67.97,utilities,online,"Mumbai,IN",3623,22.29,0,17,Tuesday
8189,C000551,28:43.6,42.31,groceries,pos,"San Francisco,US",3312,0.1,0,18,Thursday
8190,C001588,30:24.6,73.74,gaming,pos,"Mumbai,IN",1609,0.18,0,15,Thursday
8191,C001823,24:01.6,123.51,utilities,online,"Remote,Unknown",2137,44.55,0,9,Monday
8192,C003218,53:56.6,13.61,groceries,pos,"London,UK",971,22.15,0,20,Thursday
8193,C003497,06:21.6,50.54,fuel,online,"Berlin,DE",2302,44.37,0,14,Monday
8194,C004410,45:40.6,1,education,online,"Bengaluru,IN",746,44.24,0,3,Wednesday
8195,C004280,20:44.6,73.46,others,pos,"Singapore,SG",2187,44.43,0,2,Tuesday
8196,C000713,58:40.6,38.05,digital_services,online,"San Francisco,US",710,22.21,0,6,Friday
8197,C002176,03:30.6,16.77,fuel,pos,"Berlin,DE",1314,22.16,0,19,Friday
8198,C004073,09:55.6,79.75,utilities,pos,"Toronto,CA",306,22.32,0,6,Saturday
8199,C003850,46:29.6,223.01,electronics,pos,"Dubai,AE",172,22.68,0,16,Wednesday
8200,C002434,30:02.6,30.84,travel,online,"London,UK",2574,44.32,0,7,Tuesday
8201,C003302,24:44.6,17.57,restaurants,online,"Bengaluru,IN",328,22.16,0,21,Tuesday
8202,C000271,04:27.6,66.56,electronics,online,"Toronto,CA",153,44.41,0,22,Sunday
8203,C001795,16:49.6,10.99,education,pos,"Berlin,DE",2756,22.15,0,16,Wednesday
8204,C004907,52:09.6,24.72,digital_services,pos,"Bengaluru,IN",3250,22.18,0,4,Wednesday
8205,C002463,32:31.6,236.72,fuel,online,"New York,US",607,22.71,0,7,Friday
8206,C004294,41:10.6,58.83,digital_services,pos,"Toronto,CA",2901,22.27,0,9,Sunday
8207,C003395,04:25.6,5.72,fashion,pos,"Dubai,AE",1773,22.13,0,14,Tuesday
8208,C001080,55:53.6,6.32,gaming,online,"Mumbai,IN",1440,22.13,0,8,Wednesday
8209,C002879,10:53.6,66.32,education,pos,"Berlin,DE",311,22.28,0,22,Thursday
8210,C004724,57:12.6,153.68,others,online,"New York,US",2638,22.5,0,22,Tuesday
8211,C000604,51:17.6,7.84,gaming,pos,"Berlin,DE",3316,22.14,0,9,Sunday
8212,C001586,04:33.6,93.66,telecom,pos,"Mumbai,IN",2780,0.23,0,9,Wednesday
8213,C003058,40:34.6,269.46,fuel,online,"Mumbai,IN",409,22.79,0,19,Tuesday
8214,C003986,32:11.6,526.07,utilities,pos,"Remote,Unknown",3292,52.93,0,8,Sunday
8215,C004690,25:47.6,81.24,fuel,pos,"Singapore,SG",719,44.44,0,1,Wednesday
8216,C001396,23:40.6,100.3,electronics,online,"Remote,Unknown",3508,44.49,0,23,Wednesday
8217,C003689,43:45.6,4.22,gaming,pos,"Toronto,CA",2232,44.25,0,1,Friday
8218,C000600,00:51.6,678.38,education,online,"Berlin,DE",627,75.44,0,13,Thursday
8219,C000514,31:23.6,27.37,travel,pos,"New York,US",1148,0.06,0,11,Monday
8220,C001067,23:04.6,17.81,utilities,atm,"Toronto,CA",238,22.16,0,6,Sunday
8221,C002887,25:27.6,40.2,education,pos,"London,UK",1644,22.22,0,21,Monday
8222,C002654,29:01.6,334.96,healthcare,online,"San Francisco,US",2454,45.08,0,0,Wednesday
8223,C004906,10:35.6,772.52,electronics,online,"Mumbai,IN",1583,75.67,0,2,Wednesday
8224,C001089,17:54.6,63.47,gaming,online,"Remote,Unknown",1222,66.52,0,4,Wednesday
8225,C004386,18:14.6,180.86,entertainment,pos,"London,UK",563,44.69,0,2,Tuesday
8226,C004865,50:02.6,57.5,telecom,pos,"San Francisco,US",2630,0.14,0,12,Thursday
8227,C002515,05:23.6,15.72,utilities,online,"Mumbai,IN",87,22.16,0,13,Monday
8228,C003970,11:15.6,321.21,utilities,atm,"Sydney,AU",1099,22.92,0,6,Wednesday
8229,C003285,40:46.6,25.88,electronics,online,"Berlin,DE",1756,44.31,0,18,Wednesday
8230,C004567,05:39.6,344.69,fashion,pos,"San Francisco,US",2838,0.86,0,12,Wednesday
8231,C002197,27:15.6,259.37,fuel,pos,"San Francisco,US",3405,22.77,0,0,Wednesday
8232,C004184,07:21.6,114.07,entertainment,pos,"New York,US",745,0.28,0,17,Saturday
8233,C000790,28:41.6,490.18,digital_services,pos,"Singapore,SG",3503,74.96,0,1,Sunday
8234,C003476,22:07.6,795.38,education,online,"Berlin,DE",1980,75.73,0,13,Tuesday
8235,C003154,58:13.6,44.24,utilities,atm,"Berlin,DE",370,44.35,0,3,Tuesday
8236,C001665,08:11.6,20.69,fuel,pos,"London,UK",1764,22.17,0,14,Thursday
8237,C001310,04:50.6,5.83,restaurants,pos,"Mumbai,IN",1942,0.01,0,13,Tuesday
8238,C000865,42:36.6,807.24,others,pos,"Sydney,AU",2948,53.64,0,7,Thursday
8239,C003864,03:06.6,32.21,others,online,"Mumbai,IN",2092,22.2,0,10,Saturday
8240,C003364,14:35.6,213.16,restaurants,pos,"London,UK",1321,22.65,0,19,Monday
8241,C003525,49:15.6,22.43,digital_services,pos,"Sydney,AU",1791,22.17,0,17,Friday
8242,C003787,26:14.6,345.82,groceries,pos,"Mumbai,IN",466,0.86,0,15,Wednesday
8243,C000024,31:53.6,23.57,gaming,pos,"London,UK",3322,22.18,0,21,Sunday
8244,C003004,06:11.6,13.07,entertainment,pos,"Remote,Unknown",3494,22.15,0,12,Friday
8245,C000311,13:55.6,42.51,restaurants,online,"Berlin,DE",913,44.35,0,20,Wednesday
8246,C001232,31:44.6,28.84,travel,pos,"New York,US",473,22.19,0,5,Saturday
8247,C003789,11:22.6,111.67,digital_services,online,"San Francisco,US",1297,22.4,0,12,Saturday
8248,C002712,21:47.6,51.33,electronics,pos,"Singapore,SG",3037,22.25,0,18,Monday
8249,C004802,59:35.6,115.96,electronics,online,"Toronto,CA",173,66.65,0,5,Saturday
8250,C000422,42:01.6,38.5,healthcare,online,"Dubai,AE",236,44.34,0,13,Tuesday
8251,C001774,03:36.6,24.58,travel,online,"Bengaluru,IN",1070,22.18,0,22,Sunday
8252,C003569,13:25.6,27.11,entertainment,online,"London,UK",3464,66.43,0,2,Tuesday
8253,C000947,05:47.6,635.19,restaurants,online,"Bengaluru,IN",1679,75.33,0,5,Saturday
8254,C001187,07:26.6,71.54,groceries,pos,"Remote,Unknown",233,22.3,0,15,Sunday
8255,C001835,31:20.6,5.05,others,online,"Mumbai,IN",2465,22.13,0,19,Thursday
8256,C001565,17:18.6,29.25,entertainment,pos,"Dubai,AE",1969,22.19,0,9,Wednesday
8257,C004945,30:22.6,61.33,gaming,online,"San Francisco,US",266,22.27,0,18,Thursday
8258,C001948,20:52.6,499.94,fashion,online,"Mumbai,IN",2238,52.87,0,22,Sunday
8259,C001309,46:10.6,187.62,entertainment,online,"San Francisco,US",3255,22.59,0,22,Thursday
8260,C002987,18:54.6,18.06,electronics,online,"Sydney,AU",2405,44.29,0,19,Saturday
8261,C000387,43:27.6,994.29,others,online,"New York,US",139,76.23,1,2,Thursday
8262,C001162,28:43.6,52.59,healthcare,atm,"London,UK",547,22.25,0,15,Saturday
8263,C003259,59:37.6,243.62,restaurants,online,"New York,US",1529,22.73,0,8,Thursday
8264,C004812,56:29.6,13.65,digital_services,pos,"London,UK",1506,22.15,0,8,Wednesday
8265,C003934,03:07.6,3.07,others,online,"Mumbai,IN",3424,22.13,0,6,Thursday
8266,C002848,35:20.6,10.07,restaurants,pos,"Toronto,CA",1366,22.14,0,9,Friday
8267,C004522,18:17.6,1.1,fuel,online,"New York,US",2933,22.12,0,16,Sunday
8268,C001440,38:05.6,688.49,electronics,atm,"Dubai,AE",1953,53.34,0,9,Thursday
8269,C003443,15:59.6,70.63,healthcare,online,"New York,US",73,22.3,0,6,Wednesday
8270,C004481,47:53.6,18,fuel,online,"Sydney,AU",163,44.29,0,20,Friday
8271,C000056,02:04.6,93.99,education,pos,"Mumbai,IN",223,0.23,0,10,Sunday
8272,C003325,49:39.6,68.53,education,pos,"Remote,Unknown",1998,22.29,0,16,Saturday
8273,C000106,59:04.6,115.02,telecom,online,"Singapore,SG",185,66.65,1,1,Wednesday
8274,C003202,21:21.6,233.09,travel,online,"Dubai,AE",95,66.95,0,0,Saturday
8275,C000670,04:50.6,38.56,groceries,pos,"London,UK",684,22.22,0,13,Wednesday
8276,C004472,58:51.6,19,entertainment,online,"San Francisco,US",3381,22.17,0,23,Tuesday
8277,C000743,41:47.6,147.43,education,pos,"Remote,Unknown",976,22.49,0,18,Sunday
8278,C000967,13:42.6,142.99,fashion,pos,"Singapore,SG",3220,44.6,0,0,Wednesday
8279,C000308,59:55.6,61.61,utilities,pos,"Singapore,SG",3391,22.27,0,20,Saturday
8280,C002139,42:58.6,744.76,utilities,online,"Mumbai,IN",3251,53.48,0,23,Friday
8281,C003465,55:48.6,32.29,digital_services,pos,"Berlin,DE",2702,44.32,0,1,Wednesday
8282,C004898,45:17.6,18.54,healthcare,online,"London,UK",1315,66.41,1,0,Sunday
8283,C000110,58:50.6,90.17,telecom,online,"New York,US",2545,44.47,0,3,Tuesday
8284,C003633,04:48.6,24.29,travel,pos,"New York,US",3373,0.06,0,15,Sunday
8285,C004436,58:55.6,98.95,telecom,atm,"San Francisco,US",3233,0.24,0,12,Monday
8286,C001916,47:11.6,20.09,electronics,online,"Singapore,SG",61,44.29,0,20,Friday
8287,C004264,37:18.6,33.77,fashion,online,"Mumbai,IN",2909,22.2,0,8,Friday
8288,C000557,29:51.6,527.95,digital_services,pos,"Toronto,CA",2120,75.06,0,2,Friday
8289,C000105,26:48.6,33.56,travel,online,"Mumbai,IN",1461,22.2,0,19,Sunday
8290,C002048,25:08.6,20.93,groceries,pos,"Dubai,AE",482,44.29,0,0,Thursday
8291,C000146,04:47.6,222.47,electronics,atm,"Bengaluru,IN",115,0.55,0,9,Monday
8292,C002764,01:52.6,15.47,telecom,atm,"Remote,Unknown",1230,22.16,0,19,Saturday
8293,C000874,45:55.6,23.77,utilities,online,"Sydney,AU",3406,44.3,0,13,Saturday
8294,C000299,28:07.6,109.06,education,pos,"Bengaluru,IN",3378,22.39,0,5,Thursday
8295,C003239,05:45.6,168.36,groceries,atm,"Singapore,SG",911,22.54,0,11,Friday
8296,C000646,48:22.6,236.17,others,online,"Remote,Unknown",554,44.83,0,21,Friday
8297,C004734,29:11.6,22.27,digital_services,pos,"London,UK",1906,22.17,0,13,Saturday
8298,C003079,16:58.6,111.63,education,online,"Berlin,DE",1556,44.52,0,7,Thursday
8299,C002512,19:56.6,31.21,telecom,online,"Sydney,AU",3207,44.32,0,17,Saturday
8300,C000784,34:12.6,26.4,healthcare,atm,"Bengaluru,IN",1175,0.06,0,19,Sunday
8301,C004993,37:53.6,231.33,gaming,pos,"Berlin,DE",2596,44.82,0,5,Tuesday
8302,C000371,30:09.6,28.23,fuel,online,"Dubai,AE",140,66.43,0,1,Monday
8303,C000487,13:03.6,76.24,telecom,pos,"San Francisco,US",2455,22.31,0,3,Tuesday
8304,C002038,57:50.6,65.8,healthcare,pos,"Toronto,CA",490,22.28,0,18,Friday
8305,C003197,05:36.6,15.11,electronics,pos,"Toronto,CA",1931,44.28,0,2,Wednesday
8306,C001361,01:06.6,174.04,groceries,online,"Dubai,AE",897,44.68,0,15,Sunday
8307,C004288,23:57.6,106.95,entertainment,online,"Dubai,AE",205,44.51,0,16,Sunday
8308,C004826,25:48.6,5.04,telecom,online,"Berlin,DE",2343,44.25,0,20,Monday
8309,C002262,25:38.6,76.17,healthcare,pos,"Berlin,DE",2909,22.31,0,6,Thursday
8310,C002622,16:45.6,21.59,gaming,online,"Dubai,AE",2630,44.3,0,18,Monday
8311,C000957,11:42.6,203.67,restaurants,online,"Singapore,SG",2719,66.87,0,2,Sunday
8312,C000381,10:09.6,9.64,groceries,atm,"Bengaluru,IN",905,0.02,0,19,Monday
8313,C003650,13:11.6,35.6,digital_services,atm,"Singapore,SG",3256,44.33,0,0,Wednesday
8314,C004894,53:11.6,84.3,telecom,pos,"Dubai,AE",18,44.45,0,6,Wednesday
8315,C000239,28:02.6,58.28,healthcare,pos,"New York,US",3455,0.14,0,7,Thursday
8316,C001106,36:25.6,136.39,fuel,atm,"Singapore,SG",3643,44.58,0,1,Thursday
8317,C001387,25:19.6,8.83,digital_services,pos,"New York,US",2784,0.02,0,23,Saturday
8318,C002553,43:53.6,396.35,fuel,pos,"Remote,Unknown",621,52.61,0,19,Friday
8319,C002250,03:48.6,102.53,entertainment,pos,"Sydney,AU",643,22.38,0,11,Wednesday
8320,C001528,06:14.6,279.13,education,pos,"Dubai,AE",542,22.82,0,13,Wednesday
8321,C001668,31:16.6,155.88,restaurants,online,"Berlin,DE",3580,66.75,0,2,Tuesday
8322,C004133,53:53.6,53.84,entertainment,online,"New York,US",3264,22.25,0,23,Tuesday
8323,C002692,08:44.6,11.69,restaurants,online,"Remote,Unknown",198,44.27,0,13,Sunday
8324,C003673,16:09.6,27.76,travel,atm,"New York,US",1266,0.07,0,23,Monday
8325,C001997,58:28.6,367.78,utilities,pos,"Bengaluru,IN",2139,0.92,0,16,Wednesday
8326,C001426,26:37.6,287.87,fuel,pos,"Singapore,SG",1026,22.84,0,6,Wednesday
8327,C002813,49:59.6,25.96,travel,pos,"London,UK",788,22.18,0,10,Friday
8328,C003248,50:45.6,1.86,groceries,online,"London,UK",977,44.25,0,20,Thursday
8329,C002593,41:02.6,42.3,gaming,pos,"Sydney,AU",609,22.22,0,16,Monday
8330,C001491,21:30.6,38.66,telecom,online,"San Francisco,US",465,44.34,0,5,Monday
8331,C001225,42:35.6,40.46,education,online,"Bengaluru,IN",2021,22.22,0,23,Saturday
8332,C002588,40:50.6,102.95,restaurants,pos,"Bengaluru,IN",3357,22.38,0,4,Sunday
8333,C003065,55:04.6,156.25,entertainment,pos,"Remote,Unknown",2825,22.51,0,16,Friday
8334,C000833,23:31.6,179.17,travel,pos,"Sydney,AU",1028,22.57,0,10,Thursday
8335,C004693,24:45.6,93.21,entertainment,online,"Berlin,DE",1262,66.6,0,1,Saturday
8336,C002441,59:27.6,6.29,restaurants,pos,"Dubai,AE",2600,44.26,0,5,Friday
8337,C004796,05:52.6,36.25,entertainment,online,"Toronto,CA",3511,44.33,0,11,Monday
8338,C001647,13:51.6,866.89,electronics,pos,"Dubai,AE",2957,53.78,0,7,Friday
8339,C000441,57:14.6,85.55,gaming,online,"Toronto,CA",3462,66.58,0,5,Wednesday
8340,C001530,25:51.6,84.89,others,pos,"Bengaluru,IN",2030,0.21,0,11,Sunday
8341,C002966,34:24.6,84.05,electronics,online,"Dubai,AE",3401,44.45,0,18,Monday
8342,C002368,02:09.6,89.88,fuel,online,"Singapore,SG",1818,44.47,0,15,Thursday
8343,C003287,35:15.6,3.13,entertainment,pos,"Mumbai,IN",241,22.13,0,2,Friday
8344,C004664,38:51.6,40.96,gaming,pos,"Berlin,DE",1639,44.34,0,1,Friday
8345,C004332,53:02.6,52.17,groceries,pos,"New York,US",2857,22.25,0,0,Friday
8346,C001305,46:14.6,254.12,education,pos,"London,UK",1519,44.88,0,3,Thursday
8347,C003035,26:51.6,57.81,electronics,atm,"Berlin,DE",2944,22.26,0,13,Thursday
8348,C003689,39:45.6,7.57,education,atm,"London,UK",1008,22.14,0,11,Wednesday
8349,C003974,57:01.6,91.48,gaming,online,"Singapore,SG",3133,44.47,0,13,Sunday
8350,C001186,24:46.6,20.81,groceries,online,"Bengaluru,IN",3134,22.17,0,9,Saturday
8351,C003263,45:05.6,12.68,digital_services,pos,"London,UK",1762,22.15,0,11,Tuesday
8352,C002108,40:02.6,20.07,fashion,online,"Bengaluru,IN",2815,22.17,0,23,Tuesday
8353,C001841,27:27.6,104.69,restaurants,online,"Toronto,CA",1789,44.5,0,20,Wednesday
8354,C004321,06:04.6,247.28,restaurants,online,"San Francisco,US",1476,22.74,0,17,Sunday
8355,C002748,15:02.6,97.47,groceries,online,"New York,US",3349,22.36,0,20,Friday
8356,C004678,51:27.6,116.56,utilities,pos,"Bengaluru,IN",1183,0.29,0,14,Wednesday
8357,C004265,58:27.6,96.32,groceries,online,"Berlin,DE",3311,44.48,0,8,Saturday
8358,C003134,15:44.6,61.66,restaurants,online,"Dubai,AE",2091,66.52,0,1,Tuesday
8359,C003421,12:09.6,126,fashion,pos,"Sydney,AU",1941,22.43,0,14,Wednesday
8360,C001466,06:26.6,3,electronics,pos,"Bengaluru,IN",2923,0,0,18,Wednesday
8361,C004110,03:03.6,62.38,groceries,pos,"New York,US",413,22.27,0,4,Friday
8362,C002212,15:18.6,15.58,entertainment,online,"Toronto,CA",3511,44.28,0,18,Monday
8363,C002805,18:20.6,220.41,others,online,"Mumbai,IN",1338,22.67,0,7,Monday
8364,C001544,58:33.6,45.76,utilities,online,"Berlin,DE",3224,44.36,0,11,Sunday
8365,C001690,23:16.6,56.66,restaurants,online,"Dubai,AE",1104,66.51,0,5,Monday
8366,C001572,00:56.6,8.97,groceries,online,"Sydney,AU",3209,44.26,0,6,Wednesday
8367,C004542,27:49.6,184.97,telecom,pos,"Remote,Unknown",1749,22.58,0,15,Saturday
8368,C003280,22:14.6,115.91,gaming,atm,"London,UK",1474,22.41,0,19,Thursday
8369,C003542,43:55.6,106.52,groceries,pos,"Remote,Unknown",1410,22.39,0,13,Sunday
8370,C004812,50:47.6,20.58,gaming,pos,"Singapore,SG",1701,22.17,0,9,Monday
8371,C003024,52:45.6,21.58,entertainment,pos,"Remote,Unknown",2431,22.17,0,20,Tuesday
8372,C000819,40:22.6,71.4,digital_services,pos,"Remote,Unknown",165,22.3,0,21,Wednesday
8373,C004522,44:34.6,23.73,telecom,atm,"Dubai,AE",709,22.18,0,15,Monday
8374,C001125,42:56.6,92.01,electronics,pos,"Toronto,CA",2350,22.35,0,21,Saturday
8375,C004946,53:19.6,4.08,fashion,online,"New York,US",774,22.13,0,15,Saturday
